প্রেসিডেন্টের,presidenter,,,
পোস্ত,post,,,
ধারালো,dharalo,,,
এমনকি,emonki,,,
অভিভাবকেরা,ovivabokera,,,
গাঁজা,gaja,,,
শহরকে,sohorke,,,
মেধা,medha,,,
দাঁড়িয়েছেন,dariyesen,,,
ইন্টারভিউ,interview,,,
টুডু,tudu,,,
বোলারদের,bolarder,,,
বাস্তু,besto,,,
প্রেমিক,premik,,,
মেঝেতে,mejhete,,,
এগুলি,eguli,,,
ডিএফও,dfo,,,
বাড়লে,barle,,,
বাড়ল,barlo,,,
রেট,rate,,,
কর্পোরেশন,corporasion,,,
শব্দবাজির,sobdobajir,,,
উদয়ন,udoyon,,,
বোঝানো,bojhano,,,
মসৃণ,mosrin,,,
রোদে,rode,,,
শুনানিতে,sunanite,,,
বলাই,bolai,,,
শ্রী,sri,,,
সারাদিন,saradin,,,
বহর,bohor,,,
বালুরঘাটের,balurghater,,,
তারিখে,tarikhe,,,
করিয়াছেন,koriyesen,,,
ছাপা,sapa,,,
নিশ্চিন্ত,nischinto,,,
জৈন,joino,,,
রেসিপি,recipe,,,
সংগঠনগুলি,songothonguli,,,
আদা,ada,,,
বিলক্ষণ,bilokkhon,,,
অনিয়ম,oniom,,,
ফাটিয়ে,fatiye,,,
দোতলায়,dotolae,,,
প্রতিষ্ঠাতা,protisthata,,,
ফাস্ট,fast,,,
লিখছেন,likhsen,,,
ঠেকে,theke,,,
দেখাল,dekhalo,,,
নিখরচায়,nikhorchae,,,
চারশো,charso,,,
বরখাস্ত,borkhasto,,,
রাইফেল,rifel,,,
চট্টোপাধ্যায়,chottopaddhae,,,
চোটে,chote,,,
বাস্তবের,bastober,,,
গ্রাহকের,grahoker,,,
সেনসেক্স,sensex,,,
বিশ,bish,,,
পারদ,parod,,,
তোলাবাজি,telabaji,,,
ময়দানের,moydaner,,,
জানাচ্ছি,janassi,,,
ঈশ্বর,issor,,,
মন্ত্রিসভা,montrisova,,,
শ্রেষ্ঠ,sreshtho,,,
ফিরছেন,firsen,,,
এলাকারই,elakaroi,,,
হঠাত্,hotath,,,
বসবেন,bosben,,,
বর্মা,borma,,,
ব্রাজিলের,brajiler,,,
কেরলে,kerle,,,
বিষয়গুলি,bisoyguli,,,
আদিত্য,aditto,,,
নেমেছিল,nemecilo,,,
শান্তির,shantir,,,
অগ্রগতি,ogrogotir,,,
সিনেমায়,cinemae,,,
কিসান,kisan,,,
বছরভর,bosorvor,,,
তোমাদের,tomader,,,
আসানসোলে,asansol,,,
বন্দিদের,bondider,,,
ঝালদা,jhalda,,,
উঠোনে,uthone,,,
সুব্রতবাবু,subrotobabu,,,
বেয়ে,biye,,,
গায়ের,gayer,,,
বোনাস,bonus,,,
ঘেঁষা,ghesha,,,
মৌসম,mousom,,,
হয়ত,hoyto,,,
ষাট,shat,,,
নেতাই,netai,,,
দাঁড়ান,daran,,,
এগিয়েছে,egiyese,,,
এপ্রিলে,aprile,,,
বিছানায়,bisanae,,,
কন্যাশ্রী,konnasree,,,
দম,dom,,,
হাটে,hate,,,
বিলের,biler,,,
বাতাস,batas,,,
ছোটবেলা,sotobela,,,
ডাউন,down,,,
প্রতিলিপি,protilipi,,,
আবদুল,abdul,,,
চ্যানেলে,chanela,,,
বায়ুসেনা,bayusena,,,
দুলাল,dulal,,,
টেলিভিশন,telivision,,,
দেখেননি,dekhenni,,,
প্রত্যাশিত,prottasito,,,
কারিগর,karigor,,,
পেপার,paper,,,
হাতেনাতে,hatenate,,,
হৃদয়,ridoy,,,
ফুটবলাররা,futbalarra,,,
কিলো,kilo,,,
সাংবিধানিক,sangbidhanik,,,
প্রয়াস,proyas,,,
মনোহর,monohor,,,
দলনেত্রীর,dolnetrir,,,
আয়োজনের,ayojoner,,,
চলন্ত,cholonto,,,
পরেশ,poresh,,,
চিন্তাভাবনা,chintavabna,,,
কথাটি,kothati,,,
পর্যটনের,porjotoner,,,
কলোনি,koloni,,,
তামিলনাড়ু,tamilnaru,,,
ইংরেজ,engraje,,,
সাধন,sadhon,,,
নিশ্চয়,nischoi,,,
শ্লীলতাহানির,slilotahani,,,
নাতি,nati,,,
রোজই,rojoi,,,
ব্রিজ,breej,,,
ফেলুন,felun,,,
ঘটনাটা,ghotonata,,,
পাইলট,pilot,,,
তিনজন,tinjon,,,
ভ্রমণ,vromon,,,
বক্তব্যে,boktobbe,,,
পৌঁছয়নি,pousaeni,,,
করিয়াছে,koriyese,,,
যাহা,jaha,,,
নির্দেশও,nirdesheo,,,
ভাবার,vabar,,,
লাগলে,lagle,,,
মনোনয়নপত্র,mononoyonpotro,,,
রোহিতের,rohiter,,,
নি,ni,,,
সংগঠনকে,songothonke,,,
গৌরব,gourob,,,
বিরিয়ানি,biriani,,,
যোজনা,jojona,,,
দুষ্কৃতীকে,duskritike,,,
গেম,game,,,
হারিয়েছে,hariyese,,,
এরকম,erokom,,,
আশ্রিত,asrito,,,
ছেলেমেয়ে,selemeye,,,
জাপানি,japani,,,
কেহ,keh,,,
করণীয়,koronio,,,
নলহাটি,nolhati,,,
ছাড়েননি,sarenni,,,
ট্রেড,trade,,,
চত্বরের,chottorer,,,
মিলিত,milito,,,
অ্যান্টি,anti,,,
সেতুটি,setuti,,,
উপাদান,upadan,,,
আচ্ছা,assa,,,
অভিষেকের,ovisheker,,,
নিকট,nikot,,,
রানার্স,runers,,,
পুরোদস্তুর,purodostor,,,
দ্বারা,dara,,,
ভাবেন,vaben,,,
সেভেন,seven,,,
স্বস্তির,sostir,,,
ইউরোপ,europ,,,
এসেও,eseo,,,
রক্ষী,rokkhi,,,
হরেক,horek,,,
নেপথ্যে,nepotthe,,,
শ্রীকান্ত,srikanto,,,
উগরে,upore,,,
প্রণাম,pronam,,,
ভাইপো,vipo,,,
তুষার,tusar,,,
মাইকেল,mikel,,,
অধরা,oddhora,,,
ইসলামাবাদ,islamabad,,,
গোলাম,golam,,,
চমৎকার,chomotkar,,,
ভিটামিন,vitamin,,,
ধর,dhor,,,
আবৃত্তি,abriti,,,
এনার্জি,energy,,,
যুক্তরাষ্ট্র,juktorastro,,,
মহানন্দা,mohanonda,,,
ব্যাডমিন্টন,badminton,,,
মামা,mama,,,
ডাকঘরের,dakghor,,,
এফ,f,,,
হাসপাতালেই,haspatalei,,,
ষোলো,sholo,,,
চর্চার,chorchar,,,
চাইবেন,chaiben,,,
অত্যাধুনিক,ottadhunik,,,
হিমশিম,himshim,,,
বেচে,beche,,,
পিটার,peter,,,
এনেছিলেন,enesilen,,,
আবেদনপত্র,abedonpotro,,,
লুঠের,luther,,,
সমগ্র,somogro,,,
রানিগঞ্জ,ranigonj,,,
অমান্য,omanno,,,
দুটির,dutir,,,
কমেনি,komeni,,,
হুমকিও,humkio,,,
সুবীর,subir,,,
সোমবারই,sombaroi,,,
রাহুলকে,rahulke,,,
স্থানীয়রা,sthaniora,,,
ভাতার,vatar,,,
বিমানটি,bimznti,,,
সন্ত্রাসবাদী,sontrasbadi,,,
মুনাফা,munafa,,,
আন্দাজ,andaj,,,
উমেশ,umesh,,,
প্রত্যক্ষদর্শীরা,prottokkhodorshira,,,
এগরা,egaro,,,
কেনই,kenoi,,,
চাদর,chador,,,
স্বচ্ছতা,sossota,,,
কতখানি,kotokhani,,,
ছক্কা,sokka,,,
কীটনাশক,kitnashok,,,
নটি,noti,,,
সীমাবদ্ধ,simaboddho,,,
ম্যানেজারের,maneger,,,
হারাল,haralo,,,
কলোনির,kolonir,,,
ওবামার,obamar,,,
হিরো,hero,,,
ফুরিয়ে,furiye,,,
হজম,hojom,,,
ছোটবেলায়,sotobelae,,,
নাবালক,nabalok,,,
লক্ষ্মণ,lokkhon,,,
কাঠগড়ায়,kathgorae,,,
সেক্ষেত্রে,sekhetre,,,
নেতৃত্বাধীন,netrittadhin,,,
হানার,hanar,,,
সঞ্জয়ের,sonjoyer,,,
পর্যালোচনা,porjalochona,,,
পয়লা,poyla,,,
মুর্শিদাবাদে,murshidabade,,,
রিলিজ,release,,,
যাবজ্জীবন,jabojjibon,,,
দুবছরে,dubosor,,,
পুরাতন,puraton,,,
গরুর,gorur,,,
প্রফুল্ল,profullo,,,
অগ্রাধিকার,ogradhikar,,,
আখেরে,akhere,,,
উদ্বেগের,uddeger,,,
কুকুরের,kukurer,,,
পরিকল্পিত,porikolpito,,,
ইন্টারন্যাশনাল,international,,,
বিএসএনএল,bnnl,,,
জাডেজা,jadeja,,,
অর্থবর্ষে,orthoborshe,,,
দৌরাত্ম্য,douratto,,,
শিলচরে,shilchore,,,
ভলান্টিয়ার,volantiar,,,
কর্মচারীদের,kormocharider,,,
বুধবারই,budhbaroi,,,
বাড়িয়ে,barie,,,
ব্যবসায়িক,bebsaik,,,
বিড়ি,biri,,,
পূরণের,puraner,,,
গোবিন্দ,gobindo,,,
রাজস্থানের,rajsthaner,,,
যাত্রার,jatrar,,,
ঝকঝকে,jhokjhoke,,,
কর্মসংস্থান,kormosongsthan,,,
দাসকে,daske,,,
দাঁড়িয়েছিলেন,dariyecilen,,,
খবর:,khobor,,,
রেঞ্জ,renge,,,
ব্রোঞ্জ,bronj,,,
অঙ্গনওয়াড়ি,ongonoari,,,
গজিয়ে,gojie,,,
সালিশি,salishi,,,
যাদবপুরের,jadobpur,,,
অশোকবাবুর,ashokbabur,,,
তেরো,tero,,,
সারিয়ে,sariye,,,
খুশির,khushir,,,
মুম্বইতে,mumbaite,,,
ঘোষকে,ghoske,,,
চন্দননগরের,chondonnogore,,,
ঘরেই,ghorei,,,
থাকলেন,thaklen,,,
দেখেছিলেন,dekhecilen,,,
সচিবের,sochiber,,,
পাতে,pate,,,
ক্ষণের,khoner,,,
তোড়জোড়,torjor,,,
খাচ্ছেন,khassen,,,
শ্বশুরবাড়ির,sosurbarir,,,
বম্বে,bombe,,,
পীযূষ,pijus,,,
স্বাক্ষর,sakkhor,,,
আবেদনে,abedone,,,
বাসস্ট্যান্ডে,busstand,,,
অনেককেই,anekkei,,,
সিটু,situ,,,
পূর্বের,purber,,,
প্রত্যাহারের,prottaharer,,,
মহাপাত্র,mohapotro,,,
পণ্যের,ponner,,,
চিত্রনাট্য,chitronatto,,,
বরাকের,boraker,,,
সোসাইটি,society,,,
দূরপাল্লার,durpallar,,,
ফিরছে,firse,,,
রাহানে,rahane,,,
মজুমদারের,mojumdarer,,,
মালিককে,malikke,,,
ধরলেন,dhorlen,,,
ক্ষেত্রের,khetrer,,,
সেলাই,selai,,,
উপদ্রব,upodrob,,,
বিস্ময়,bissoy,,,
অত্যাচারের,ottacharer,,,
নেহাতই,nehatoi,,,
সমর্থিত,somorthito,,,
অধ্যক্ষের,oddhokkher,,,
ক্ষিপ্ত,khipto,,,
ভিত,vito,,,
বিভ্রান্ত,bivranto,,,
দুর্ভাগ্যজনক,durvaggojonok,,,
কৃষ্ণা,krisna,,,
রামনগর,ramnogor,,,
চেয়েছি,cheyesi,,,
ব্রিটেনে,briten,,,
থাকলেই,thaklei,,,
নীতীশের,nitisher,,,
সার্কাস,circus,,,
আদিবাসীদের,adibasider,,,
আবহ,aboho,,,
লাগত,lagto,,,
মদ্যপান,moddopan,,,
পড়বে,porbe,,,
একগুচ্ছ,akgusso,,,
গৌতমবাবুর,goutombabur,,,
দ্বিধা,didha,,,
টেক্কা,tekka,,,
খেল,khel,,,
কমলা,komla,,,
হইতেছে,hoitese,,,
চেয়ারপার্সন,chairperson,,,
বৃহৎ,brihot,,,
আরপিএফ,rpf,,,
অনুষ্কা,onuska,,,
কাজলের,kajoler,,,
লুক,look,,,
চন্দ্রকোনা,chondrokona,,,
পূর্বস্থলী,purbostholi,,,
জার্সিতে,jersite,,,
ব্যারিকেড,baricode,,,
মহাসচিব,mohasochib,,,
ক্রমেই,kromei,,,
বাইপাসের,bipaser,,,
ধরলে,dhorle,,,
ছাদের,sader,,,
অশ্বিনের,ossiner,,,
ভাটা,vata,,,
গোল,gol,,,
স্থাপন,sthapon,,,
তারপরই,tarporoi,,,
ফুটের,futer,,,
নিকাশির,nikashir,,,
প্রকট,prokot,,,
প্রতারণা,protarona,,,
দিনগুলিতে,dingulite,,,
আখ্যা,akkha,,,
গোয়ার,goyar,,,
দুর্গার,durgar,,,
ডেভেলপমেন্ট,development,,,
অস্ত্রের,ostrer,,,
বিক্ষিপ্ত,bikkhipto,,,
হতেন,hoten,,,
ধাওয়া,dhaoa,,,
একদিনের,ekdiner,,,
ফুলে,fule,,,
জানলার,janlar,,,
খেলাটা,khelata,,,
টক্কর,tokkor,,,
জমানার,jomanar,,,
বড্ড,boddo,,,
চোপড়া,chopra,,,
অস্ট্রেলীয়,australia,,,
উচ্চশিক্ষা,ucchoshikkhito,,,
গলে,gole,,,
আশ্রমের,ashromer,,,
অসুখ,osukh,,,
প্রভাবে,provabe,,,
কোল,kol,,,
বিজ্ঞানের,bigganer,,,
নাবালিকাকে,nabalikake,,,
বাড়বে,barbe,,,
স্বেচ্ছায়,sessae,,,
বাঁচার,bachar,,,
বিধ্বস্ত,biddhosto,,,
সম্প্রসারণ,somprosaron,,,
আইএসএলের,aieseler,,,
দিশা,disha,,,
সকলকেই,sokolkei,,,
ক্রিজে,krije,,,
পিঠ,pith,,,
মণিপুর,monipur,,,
তাঁরও,tarou,,,
শ্রীরামপুরের,srirampurer,,,
লিজ,lij,,,
ধসে,dhose,,,
মালিকানা,malikana,,,
সাহিত্যের,sahitter,,,
ভঙ্গিতে,vongite,,,
গবেষকরা,gobesokra,,,
নিরাপত্তারক্ষী,nirapottarokkhi,,,
আশুতোষ,asutosh,,,
নিঃসন্দেহে,nissondehe,,,
চাঁদের,chader,,,
সোমবারের,sombarer,,,
জওয়ানরা,jaoanra,,,
ঝুলে,jhulle,,,
সন্ধের,sondher,,,
বইয়ে,boiye,,,
কুলুপ,kulup,,,
বাড়ানো,barano,,,
উঠতেই,uthtei,,,
আমাদেরও,amaderou,,,
জলমগ্ন,jolmogno,,,
নিখিল,nikhil,,,
শাক,shak,,,
পৌঁছতেই,pousote,,,
বালক,balok,,,
জগদ্ধাত্রী,jagoddhatri,,,
বাসন্তী,basonti,,,
বিপক্ষ,bipokkho,,,
ছড়াচ্ছে,sorasse,,,
উদ্যোগের,uddoger,,,
অয়েল,oil,,,
বন্যায়,bonnae,,,
অগস্টের,ogaster,,,
টিতে,tite,,,
ছাগল,sagol,,,
ডিমের,dimer,,,
অন্যটি,onnoti,,,
নিশ্চয়তা,nischoyota,,,
বেলডাঙা,beldanga,,,
আসছিলেন,ascilen,,,
নয়াদিল্লির,naoyadillir,,,
বাঁধতে,badhte,,,
